round_epochs,val_loss,val_acc,val_f1_m,val_precision_m,val_recall_m,loss,acc,f1_m,precision_m,recall_m,activation,batch_size,dropout,emb_output_dims,epochs,first_neuron,hidden_layers,last_activation,losses,lr,optimizer,shape,weight_regulizer
150,0.6110969030598368,0.6594324111938477,0.6619405150413513,0.6156188249588013,0.7301960587501526,0.5167661153937376,0.70651394,0.7282043,0.66585004,0.82421577,<function relu at 0x135f1b440>,27,0.30000000000000004,None,150,8,2,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,2.3,<class 'keras.optimizers.RMSprop'>,long_funnel,None
150,0.1055256887175802,0.639398992061615,0.5780952572822571,0.5902037620544434,0.6044833660125732,0.07304680080245714,0.7773801,0.7587472,0.7726331,0.7809318,<function relu at 0x135f1b440>,13,0.1,None,150,64,2,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,2.3,<class 'keras.optimizers.Adam'>,long_funnel,None
150,0.5993584094939128,0.6410684585571289,0.6589267253875732,0.5742117762565613,0.7872549295425415,0.5520501932930588,0.6771653,0.6491053,0.6831328,0.65844995,<function elu at 0x135f1b200>,18,0.2,None,150,4,0,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,4.1,<class 'keras.optimizers.Adam'>,long_funnel,None
150,0.5802170995479832,0.6677796244621277,0.6728078722953796,0.6163100600242615,0.7530211806297302,0.5689392653037244,0.6721546,0.64820206,0.67091304,0.64261496,<function elu at 0x135f1b200>,27,0.4,None,150,16,1,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,0.5,<class 'keras.optimizers.Adam'>,brick,None
150,0.6229105297233505,0.6828047037124634,0.6342484951019287,0.6578214168548584,0.6241603493690491,0.49247316451864576,0.73514676,0.6982497,0.7925628,0.64734584,<function relu at 0x135f1b440>,24,0.2,None,150,64,2,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,1.8499999999999999,<class 'keras.optimizers.Nadam'>,brick,None
150,0.10090805921013248,0.6761268973350525,0.31999993324279785,0.35499998927116394,0.30666667222976685,0.08444376280244624,0.68718684,0.48593223,0.47997138,0.5307582,<function relu at 0x135f1b440>,2,0.4,None,150,16,0,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,4.1,<class 'keras.optimizers.Nadam'>,brick,None
150,0.10276830395394454,0.6427379250526428,0.4122220277786255,0.4350000023841858,0.42500001192092896,0.08174987349581872,0.7430208,0.54220265,0.5565093,0.56366235,<function elu at 0x135f1b200>,2,0.30000000000000004,None,150,32,2,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,4.1,<class 'keras.optimizers.Adam'>,long_funnel,None
150,0.583616943013091,0.6894824504852295,0.6354234218597412,0.6577519178390503,0.6763566136360168,0.5595426961790261,0.68360776,0.6405514,0.6720834,0.6778215,<function relu at 0x135f1b440>,7,0.0,None,150,32,2,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,1.4,<class 'keras.optimizers.RMSprop'>,long_funnel,None
150,0.09385218651023054,0.6828047037124634,0.6242477297782898,0.6307075023651123,0.6520769000053406,0.09018430028193408,0.694345,0.6508842,0.6842658,0.6644571,<function elu at 0x135f1b200>,13,0.1,None,150,8,1,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,0.5,<class 'keras.optimizers.Adam'>,long_funnel,None
150,0.5771580628043224,0.7061769366264343,0.6588233709335327,0.6805788278579712,0.6488100290298462,0.5510616106439166,0.6886185,0.68351376,0.69010454,0.70889884,<function elu at 0x135f1b200>,24,0.1,None,150,8,0,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,2.3,<class 'keras.optimizers.RMSprop'>,long_funnel,None
150,0.113384225425965,0.631051778793335,0.6427631378173828,0.5802980661392212,0.7438258528709412,0.07041419662252527,0.78954905,0.78820676,0.7655097,0.8334128,<function relu at 0x135f1b440>,18,0.1,None,150,16,1,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,2.75,<class 'keras.optimizers.Nadam'>,long_funnel,None
150,0.6491594014561833,0.6560934782028198,0.6122807264328003,0.6009625196456909,0.6610942482948303,0.5470127621418933,0.7015032,0.717397,0.66657984,0.8245628,<function relu at 0x135f1b440>,13,0.30000000000000004,None,150,32,1,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,4.1,<class 'keras.optimizers.RMSprop'>,long_funnel,None
150,0.6548461923266891,0.6727879643440247,0.605361819267273,0.674418568611145,0.6158914566040039,0.5324613189240738,0.6929134,0.58108646,0.7314999,0.52719045,<function relu at 0x135f1b440>,7,0.4,None,150,16,2,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,3.6499999999999995,<class 'keras.optimizers.Nadam'>,brick,None
150,0.6634406460346483,0.6277128458023071,0.6471620798110962,0.5578016042709351,0.7897242903709412,0.48606151082128307,0.730136,0.75449634,0.6758161,0.8836101,<function relu at 0x135f1b440>,16,0.2,None,150,64,1,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,4.55,<class 'keras.optimizers.Adam'>,brick,None
150,0.5912014989303627,0.6828047037124634,0.6228440999984741,0.6824457049369812,0.6045844554901123,0.5454969287515966,0.70365065,0.6400685,0.7558488,0.5827077,<function relu at 0x135f1b440>,16,0.4,None,150,4,1,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,1.4,<class 'keras.optimizers.RMSprop'>,brick,None
150,0.5964975465766974,0.631051778793335,0.4899998605251312,0.4749999940395355,0.5550000071525574,0.5577342460143967,0.6886185,0.49880746,0.5143061,0.5207439,<function elu at 0x135f1b200>,2,0.4,None,150,32,1,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,1.4,<class 'keras.optimizers.Adam'>,long_funnel,None
150,0.6755751217147942,0.6711185574531555,0.5725956559181213,0.669185996055603,0.5633720755577087,0.5511662916532993,0.7043665,0.6209908,0.74133325,0.5906785,<function relu at 0x135f1b440>,7,0.30000000000000004,None,150,8,1,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,3.6499999999999995,<class 'keras.optimizers.RMSprop'>,long_funnel,None
150,0.5858467040157478,0.6694490909576416,0.6475459337234497,0.6314145922660828,0.6916677951812744,0.5506754486195599,0.68718684,0.67109364,0.6729184,0.6960242,<function elu at 0x135f1b200>,21,0.30000000000000004,None,150,16,0,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,2.3,<class 'keras.optimizers.Nadam'>,brick,None
150,0.6336492146792914,0.6711185574531555,0.6467188000679016,0.6303167939186096,0.679925262928009,0.4954600362540486,0.7322835,0.6950144,0.76597995,0.6664413,<function relu at 0x135f1b440>,18,0.30000000000000004,None,150,4,1,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,2.75,<class 'keras.optimizers.Adam'>,brick,None
150,0.5817189666882581,0.6894824504852295,0.6258031129837036,0.6376393437385559,0.6460486650466919,0.5482699346909288,0.7129563,0.68453103,0.7072184,0.7053036,<function elu at 0x135f1b200>,13,0.1,None,150,64,2,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,2.75,<class 'keras.optimizers.RMSprop'>,long_funnel,None
150,0.10007340181152491,0.6611018180847168,0.6083931922912598,0.6448829770088196,0.6129908561706543,0.08281942825489755,0.730136,0.7136878,0.7283455,0.73166776,<function elu at 0x135f1b200>,16,0.0,None,150,4,1,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,1.4,<class 'keras.optimizers.Nadam'>,long_funnel,None
150,0.5851469910602538,0.6427379250526428,0.6306496858596802,0.5646234750747681,0.7443008422851562,0.5610648217206353,0.68432355,0.6400237,0.67483413,0.6593982,<function relu at 0x135f1b440>,13,0.1,None,150,4,1,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,0.5,<class 'keras.optimizers.Adam'>,brick,None
150,0.5864084313230243,0.6978297233581543,0.6115549802780151,0.7138326168060303,0.5500848889350891,0.5412400018853124,0.69219756,0.69093484,0.68707824,0.71249014,<function elu at 0x135f1b200>,24,0.2,None,150,8,0,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,2.75,<class 'keras.optimizers.Nadam'>,brick,None
150,0.6175144547860889,0.6327211856842041,0.6354677081108093,0.5669987797737122,0.7924419641494751,0.517225915890083,0.7115247,0.68138504,0.70835716,0.7158213,<function elu at 0x135f1b200>,7,0.2,None,150,16,0,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,4.1,<class 'keras.optimizers.Adam'>,long_funnel,None
150,0.10494988528585593,0.6677796244621277,0.49720633029937744,0.5566666126251221,0.5105555057525635,0.08344748097824556,0.7115247,0.5534561,0.6588096,0.5183334,<function relu at 0x135f1b440>,4,0.2,None,150,16,1,<function sigmoid at 0x135f1b560>,<function logcosh at 0x135ea8830>,3.1999999999999997,<class 'keras.optimizers.RMSprop'>,long_funnel,None
150,0.6383133135014564,0.6360601186752319,0.45333313941955566,0.4583333432674408,0.49000000953674316,0.488952079933932,0.7508948,0.5360033,0.5479256,0.55436337,<function elu at 0x135f1b200>,2,0.2,None,150,64,1,<function sigmoid at 0x135f1b560>,<function binary_crossentropy at 0x135ea8a70>,4.1,<class 'keras.optimizers.Adam'>,long_funnel,None
